pair_id,entry_ts,reference,candidate,ref_exit_ts,cand_exit_ts,ref_pnl_usd,cand_pnl_usd,d_pnl_usd,ref_return_pct,cand_return_pct,d_return_pct,ref_bars_held,cand_bars_held,d_bars_held,exit_timing,ref_exit_reason,cand_exit_reason,ref_failure_mode,cand_failure_mode,ref_is_winner,cand_is_winner
x0_stretch18,2024-04-05T04:00:00Z,X0,X0_CHOP_STRETCH18,2024-04-05T12:00:00Z,2024-04-05T12:00:00Z,-4399.06,-6213.67,-1814.61,-2.5309,-2.5309,0.0,2,2,0,same_exit,x0_trend_exit,x0_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0_stretch18,2024-04-05T16:00:00Z,X0,X0_CHOP_STRETCH18,2024-04-10T12:00:00Z,2024-04-10T12:00:00Z,1262.16,1782.81,520.65,0.745,0.745,0.0,29,29,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-05-16T08:00:00Z,X0,X0_CHOP_STRETCH18,2024-05-23T16:00:00Z,2024-05-23T16:00:00Z,4112.83,5809.38,1696.55,2.4097,2.4097,0.0,44,44,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-05-29T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-06-08T12:00:00Z,2024-06-08T12:00:00Z,4498.68,6424.02,1925.34,2.6063,2.6063,0.0,58,58,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-06-08T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-06-11T08:00:00Z,2024-06-11T08:00:00Z,-5677.82,-8107.8,-2429.98,-3.2059,-3.2059,0.0,15,15,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,false_breakout,false_breakout,False,False
x0_stretch18,2024-06-11T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-06-13T08:00:00Z,2024-06-13T08:00:00Z,-50.86,-72.63,-21.77,-0.0297,-0.0297,0.0,9,9,0,same_exit,x0_trend_exit,x0_chop_stretch18_trend_exit,late_exit_giveback,late_exit_giveback,False,False
x0_stretch18,2024-07-16T04:00:00Z,X0,X0_CHOP_STRETCH18,2024-07-25T00:00:00Z,2024-07-25T00:00:00Z,788.18,1125.51,337.33,0.4599,0.4599,0.0,53,53,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-08-23T16:00:00Z,X0,X0_CHOP_STRETCH18,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,-364.05,-502.57,-138.52,-0.214,-0.214,0.0,24,24,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0_stretch18,2024-09-15T16:00:00Z,X0,X0_CHOP_STRETCH18,2024-09-16T16:00:00Z,2024-09-16T16:00:00Z,-7715.36,-10651.06,-2935.7,-4.5453,-4.5453,0.0,6,6,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0_stretch18,2024-09-16T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-09-30T12:00:00Z,2024-09-30T12:00:00Z,15539.6,21452.45,5912.85,9.5906,9.5906,0.0,82,82,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-09-30T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,-8352.51,-11530.66,-3178.15,-4.7038,-4.7038,0.0,7,7,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0_stretch18,2024-10-13T08:00:00Z,X0,X0_CHOP_STRETCH18,2024-10-23T08:00:00Z,2024-10-23T08:00:00Z,9460.09,13141.39,3681.3,5.8485,5.8485,0.0,60,60,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-11-02T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-11-25T20:00:00Z,2024-11-25T20:00:00Z,62083.19,87747.49,25664.3,35.5162,35.5162,0.0,138,138,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-12-09T20:00:00Z,X0,X0_CHOP_STRETCH18,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,6759.13,9670.9,2911.77,2.7134,2.7134,0.0,55,55,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2024-12-20T00:00:00Z,X0,X0_CHOP_STRETCH18,2024-12-22T12:00:00Z,2024-12-22T12:00:00Z,-2217.97,-3173.46,-955.49,-0.8669,-0.8669,0.0,15,15,0,same_exit,x0_trend_exit,x0_chop_stretch18_trend_exit,slow_trend_reversal,slow_trend_reversal,False,False
x0_stretch18,2025-01-06T04:00:00Z,X0,X0_CHOP_STRETCH18,2025-01-07T16:00:00Z,2025-01-07T16:00:00Z,-4030.75,-5767.16,-1736.41,-1.5891,-1.5891,0.0,9,9,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0_stretch18,2025-01-16T04:00:00Z,X0,X0_CHOP_STRETCH18,2025-01-23T12:00:00Z,2025-01-23T12:00:00Z,4913.07,7029.58,2116.51,1.9683,1.9683,0.0,44,44,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-01-24T00:00:00Z,X0,X0_CHOP_STRETCH18,2025-01-27T04:00:00Z,2025-01-27T04:00:00Z,-7398.43,-10585.61,-3187.18,-2.9068,-2.9068,0.0,19,19,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0_stretch18,2025-01-28T20:00:00Z,X0,X0_CHOP_STRETCH18,2025-02-01T20:00:00Z,2025-02-01T20:00:00Z,-3044.24,-4355.68,-1311.44,-1.2319,-1.2319,0.0,24,24,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0_stretch18,2025-04-14T20:00:00Z,X0,X0_CHOP_STRETCH18,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,24358.78,35131.28,10772.5,10.4616,10.4616,0.0,121,121,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-06-09T00:00:00Z,X0,X0_CHOP_STRETCH18,2025-06-12T12:00:00Z,2025-06-12T12:00:00Z,1659.59,2316.75,657.16,0.5994,0.5994,0.0,21,21,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-06-17T04:00:00Z,X0,X0_CHOP_STRETCH18,2025-06-18T08:00:00Z,2025-06-18T08:00:00Z,-8130.86,-11350.5,-3219.64,-2.9192,-2.9192,0.0,7,7,0,same_exit,x0_trend_exit,x0_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0_stretch18,2025-08-09T16:00:00Z,X0,X0_CHOP_STRETCH18,2025-08-14T16:00:00Z,2025-08-14T16:00:00Z,1802.35,2514.89,712.54,0.663,0.663,0.0,30,30,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-09-11T04:00:00Z,X0,X0_CHOP_STRETCH18,2025-09-21T12:00:00Z,2025-09-21T12:00:00Z,1499.55,2092.37,592.82,0.548,0.548,0.0,62,62,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-10-01T16:00:00Z,X0,X0_CHOP_STRETCH18,2025-10-08T00:00:00Z,2025-10-08T00:00:00Z,7742.47,10803.34,3060.87,2.8138,2.8138,0.0,38,38,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2025-10-27T20:00:00Z,X0,X0_CHOP_STRETCH18,2025-10-29T20:00:00Z,2025-10-29T20:00:00Z,-11286.43,-16671.5,-5385.07,-4.2234,-4.2234,0.0,12,12,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,false_breakout,false_breakout,False,False
x0_stretch18,2026-01-09T00:00:00Z,X0,X0_CHOP_STRETCH18,2026-01-18T08:00:00Z,2026-01-18T08:00:00Z,9709.31,14461.03,4751.72,3.7918,3.7918,0.0,56,56,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,winner,winner,True,True
x0_stretch18,2026-01-19T12:00:00Z,X0,X0_CHOP_STRETCH18,2026-01-20T20:00:00Z,2026-01-20T20:00:00Z,-10792.37,-16623.71,-5831.34,-4.1996,-4.1996,0.0,8,8,0,same_exit,x0_trail_stop,x0_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2019-01-05T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-01-10T08:00:00Z,2019-01-10T08:00:00Z,-148.48,-148.48,0.0,-1.4848,-1.4848,0.0,31,31,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2019-02-09T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-02-24T16:00:00Z,2019-02-24T16:00:00Z,285.43,285.43,0.0,2.8973,2.8973,0.0,89,89,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-02-27T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-03-04T08:00:00Z,2019-03-04T08:00:00Z,-278.67,-278.67,0.0,-2.7491,-2.7491,0.0,27,27,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2019-03-06T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-03-12T08:00:00Z,2019-03-12T08:00:00Z,-119.92,-119.92,0.0,-1.2164,-1.2164,0.0,35,35,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2019-03-13T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-03-25T16:00:00Z,2019-03-25T16:00:00Z,138.43,138.43,0.0,1.4215,1.4215,0.0,75,75,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-03-26T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-04-04T00:00:00Z,2019-04-04T00:00:00Z,2438.62,2438.62,0.0,24.6904,24.6904,0.0,53,53,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-04-05T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-04-11T12:00:00Z,2019-04-11T12:00:00Z,23.72,23.72,0.0,0.1926,0.1926,0.0,35,35,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-04-27T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-05-12T16:00:00Z,2019-05-12T16:00:00Z,3575.01,3462.87,-112.14,28.0973,28.0973,0.0,94,94,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-05-13T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-05-14T20:00:00Z,2019-05-14T20:00:00Z,1070.18,1036.62,-33.56,6.5661,6.5661,0.0,8,8,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-05-17T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-05-31T00:00:00Z,2019-05-31T00:00:00Z,2653.47,2570.24,-83.23,15.2772,15.2772,0.0,79,79,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-06-08T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-06-08T16:00:00Z,2019-06-08T16:00:00Z,-244.03,-247.19,-3.16,-1.2746,-1.2746,0.0,1,1,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0e5_stretch18,2019-06-13T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-06-27T00:00:00Z,2019-06-27T00:00:00Z,11579.44,11729.52,150.08,61.26,61.26,0.0,83,83,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-07-03T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-07-11T04:00:00Z,2019-07-11T04:00:00Z,830.42,849.85,19.43,3.1299,3.1299,0.0,48,48,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-07-12T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-07-14T16:00:00Z,2019-07-14T16:00:00Z,-2025.38,-2072.78,-47.4,-7.4022,-7.4022,0.0,15,15,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2019-08-03T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-08-07T00:00:00Z,2019-08-07T00:00:00Z,1338.58,1369.91,31.33,5.2832,5.2832,0.0,19,19,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2019-08-08T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-08-12T12:00:00Z,2019-08-12T12:00:00Z,-1567.16,-1603.83,-36.67,-5.875,-5.875,0.0,27,27,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,false_breakout,false_breakout,False,False
x0e5_stretch18,2019-09-06T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-09-08T20:00:00Z,2019-09-08T20:00:00Z,-930.55,-1024.03,-93.48,-3.9852,-3.9852,0.0,15,15,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2019-09-14T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-09-16T20:00:00Z,2019-09-16T20:00:00Z,-620.93,-683.31,-62.38,-2.7696,-2.7696,0.0,13,13,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,slow_trend_reversal,slow_trend_reversal,False,False
x0e5_stretch18,2019-10-27T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-10-30T16:00:00Z,2019-10-30T16:00:00Z,-428.97,-472.06,-43.09,-1.9679,-1.9679,0.0,22,22,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2019-11-12T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-11-12T04:00:00Z,2019-11-12T04:00:00Z,-85.17,-97.76,-12.59,-0.4157,-0.4157,0.0,1,1,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0e5_stretch18,2019-12-29T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2019-12-31T16:00:00Z,2019-12-31T16:00:00Z,-413.11,-474.15,-61.04,-2.0247,-2.0247,0.0,15,15,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2020-01-05T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-01-09T08:00:00Z,2020-01-09T08:00:00Z,1510.62,1733.83,223.21,7.5567,7.5567,0.0,26,26,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-01-24T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-02-11T04:00:00Z,2020-02-11T04:00:00Z,3630.44,4263.04,632.6,16.3966,16.3966,0.0,108,108,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-02-16T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-02-20T00:00:00Z,2020-02-20T00:00:00Z,-1034.42,-1205.0,-170.58,-4.1446,-4.1446,0.0,22,22,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2020-04-03T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-04-10T12:00:00Z,2020-04-10T12:00:00Z,536.31,624.75,88.44,2.2417,2.2417,0.0,41,41,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-04-23T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-04-30T12:00:00Z,2020-04-30T12:00:00Z,5340.8,6507.74,1166.94,23.2694,23.2694,0.0,42,42,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-04-30T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,-635.74,-774.64,-138.9,-2.247,-2.247,0.0,57,57,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2020-05-11T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-05-21T16:00:00Z,2020-05-21T16:00:00Z,1084.38,1321.31,236.93,3.9208,3.9208,0.0,63,63,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-05-23T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-05-25T00:00:00Z,2020-05-25T00:00:00Z,-1892.51,-2306.01,-413.5,-6.5846,-6.5846,0.0,11,11,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2020-07-09T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-07-10T08:00:00Z,2020-07-10T08:00:00Z,-874.68,-1109.53,-234.85,-3.4626,-3.4626,0.0,8,8,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2020-07-11T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-07-11T12:00:00Z,2020-07-11T12:00:00Z,-299.19,-379.51,-80.32,-1.2269,-1.2269,0.0,2,2,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0e5_stretch18,2020-07-25T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-08-02T08:00:00Z,2020-08-02T08:00:00Z,3972.12,5038.58,1066.46,16.4906,16.4906,0.0,45,45,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-08-12T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-08-19T04:00:00Z,2020-08-19T04:00:00Z,786.53,930.69,144.16,2.7716,2.7716,0.0,40,40,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-08-31T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-09-02T12:00:00Z,2020-09-02T12:00:00Z,-790.6,-946.56,-155.96,-2.8252,-2.8252,0.0,14,14,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2020-09-18T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-09-21T12:00:00Z,2020-09-21T12:00:00Z,-920.32,-1101.87,-181.55,-3.3844,-3.3844,0.0,19,19,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2020-09-28T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-10-02T08:00:00Z,2020-10-02T08:00:00Z,-1116.6,-1336.87,-220.27,-4.25,-4.25,0.0,22,22,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2020-10-09T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-10-28T20:00:00Z,2020-10-28T20:00:00Z,5112.21,6120.69,1008.48,20.3219,20.3219,0.0,118,118,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-11-27T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2020-12-08T12:00:00Z,2020-12-08T12:00:00Z,4318.23,4701.42,383.19,11.1064,11.1064,0.0,64,64,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2020-12-11T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-01-04T12:00:00Z,2021-01-04T12:00:00Z,29189.51,31779.71,2590.2,67.5704,67.5704,0.0,147,147,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-01-12T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-01-17T08:00:00Z,2021-01-17T08:00:00Z,-929.63,-936.91,-7.28,-1.1359,-1.1359,0.0,31,31,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2021-01-17T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-01-21T12:00:00Z,2021-01-21T12:00:00Z,-8145.85,-8209.67,-63.82,-10.0681,-10.0681,0.0,22,22,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2021-02-02T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-02-22T16:00:00Z,2021-02-22T16:00:00Z,42105.94,42435.81,329.87,57.868,57.868,0.0,123,123,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-02-24T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-02-26T08:00:00Z,2021-02-26T08:00:00Z,-9699.51,-9775.5,-75.99,-8.4441,-8.4441,0.0,14,14,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2021-03-02T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-03-15T12:00:00Z,2021-03-15T12:00:00Z,16405.0,16533.52,128.52,15.5988,15.5988,0.0,79,79,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-03-28T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-04-07T12:00:00Z,2021-04-07T12:00:00Z,-617.9,-626.2,-8.3,-0.5632,-0.5632,0.0,59,59,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2021-04-09T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-04-16T12:00:00Z,2021-04-16T12:00:00Z,4824.86,4889.74,64.88,4.4228,4.4228,0.0,44,44,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-05-02T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-05-04T16:00:00Z,2021-05-04T16:00:00Z,-6161.25,-6244.09,-82.84,-5.4086,-5.4086,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2021-05-06T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-05-12T20:00:00Z,2021-05-12T20:00:00Z,-4992.63,-5059.76,-67.13,-4.6333,-4.6333,0.0,40,40,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2021-07-25T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-07-27T00:00:00Z,2021-07-27T00:00:00Z,7936.05,8042.76,106.71,7.7227,7.7227,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-07-27T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-08-02T12:00:00Z,2021-08-02T12:00:00Z,7579.73,7681.65,101.92,6.8472,6.8472,0.0,38,38,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-08-04T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-08-18T00:00:00Z,2021-08-18T00:00:00Z,20774.12,21053.45,279.33,17.5638,17.5638,0.0,82,82,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-08-27T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-09-07T16:00:00Z,2021-09-07T16:00:00Z,-1226.34,-1268.26,-41.92,-0.8519,-0.8519,0.0,69,69,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2021-09-18T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-09-20T04:00:00Z,2021-09-20T04:00:00Z,-9706.0,-10037.81,-331.81,-6.8002,-6.8002,0.0,11,11,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2021-10-29T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-11-06T08:00:00Z,2021-11-06T08:00:00Z,-3211.36,-3377.51,-166.15,-1.8742,-1.8742,0.0,49,49,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2021-11-06T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-11-11T00:00:00Z,2021-11-11T00:00:00Z,9299.01,9780.11,481.1,5.5307,5.5307,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2021-12-26T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2021-12-28T16:00:00Z,2021-12-28T16:00:00Z,-5539.99,-5955.72,-415.73,-3.3855,-3.3855,0.0,16,16,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2022-02-05T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-02-12T08:00:00Z,2022-02-12T08:00:00Z,1328.29,1427.97,99.68,0.8402,0.8402,0.0,39,39,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
